TELEMETRY_ID,TIMESTAMP,NODE_ID,SCENARIO_NAME,VOLTAGE_KV,LOAD_MW,FREQUENCY_HZ,TEMPERATURE_F,STATUS,ALERT_CODE
TEL_011560,2021-02-14 16:00:00,SUB_WES_40,WINTER_STORM_2021,135.85,432.65,59.916,18.1,ACTIVE,
TEL_011561,2021-02-14 16:00:00,SUB_WES_41,WINTER_STORM_2021,68.23,128.56,59.977,1.9,ACTIVE,
TEL_011562,2021-02-14 16:00:00,SUB_WES_42,WINTER_STORM_2021,324.96,77.7,59.926,18.7,ACTIVE,
TEL_011563,2021-02-14 16:00:00,SUB_WES_43,WINTER_STORM_2021,325.0,185.69,59.952,19.6,ACTIVE,
TEL_011564,2021-02-14 16:00:00,SUB_WES_44,WINTER_STORM_2021,468.0,239.89,59.906,0.5,ACTIVE,
TEL_011565,2021-02-14 16:00:00,SUB_WES_45,WINTER_STORM_2021,468.08,174.37,59.974,-2.3,ACTIVE,
TEL_011566,2021-02-14 16:15:00,SUB_PER_01,WINTER_STORM_2021,0,0,60.09,12.3,FAILED,CASCADE_FAILURE
TEL_011567,2021-02-14 16:15:00,SUB_PER_02,WINTER_STORM_2021,0,0,60.074,1.9,FAILED,CASCADE_FAILURE
TEL_011568,2021-02-14 16:15:00,SUB_PER_03,WINTER_STORM_2021,0,0,60.035,7.5,FAILED,CASCADE_FAILURE
TEL_011569,2021-02-14 16:15:00,SUB_PER_04,WINTER_STORM_2021,0,0,59.974,3.7,FAILED,CASCADE_FAILURE
TEL_011570,2021-02-14 16:15:00,SUB_PER_05,WINTER_STORM_2021,0,0,59.952,19.0,FAILED,CASCADE_FAILURE
TEL_011571,2021-02-14 16:15:00,SUB_PER_06,WINTER_STORM_2021,0,0,60.012,7.7,FAILED,CASCADE_FAILURE
TEL_011572,2021-02-14 16:15:00,SUB_PERMIAN_07,WINTER_STORM_2021,0,0,60.062,17.7,FAILED,CASCADE_FAILURE
TEL_011573,2021-02-14 16:15:00,SUB_PER_08,WINTER_STORM_2021,0,0,60.1,-0.0,FAILED,CASCADE_FAILURE
TEL_011574,2021-02-14 16:15:00,SUB_GUL_09,WINTER_STORM_2021,66.85,199.5,59.901,8.0,ACTIVE,
TEL_011575,2021-02-14 16:15:00,SUB_GUL_10,WINTER_STORM_2021,225.17,308.3,60.073,-4.0,ACTIVE,
TEL_011576,2021-02-14 16:15:00,SUB_GUL_11,WINTER_STORM_2021,0,0,60.035,18.9,FAILED,CASCADE_FAILURE
TEL_011577,2021-02-14 16:15:00,SUB_GUL_12,WINTER_STORM_2021,0,0,59.95,19.5,FAILED,CASCADE_FAILURE
TEL_011578,2021-02-14 16:15:00,SUB_GUL_13,WINTER_STORM_2021,213.4,231.14,60.051,6.0,ACTIVE,
TEL_011579,2021-02-14 16:15:00,SUB_GUL_14,WINTER_STORM_2021,336.44,310.09,59.941,13.7,ACTIVE,
TEL_011580,2021-02-14 16:15:00,SUB_PAN_15,WINTER_STORM_2021,132.36,240.08,59.916,3.4,ACTIVE,
TEL_011581,2021-02-14 16:15:00,SUB_PAN_16,WINTER_STORM_2021,224.68,97.98,60.06,-0.1,ACTIVE,
TEL_011582,2021-02-14 16:15:00,SUB_PAN_17,WINTER_STORM_2021,0,0,60.014,10.4,FAILED,CASCADE_FAILURE
TEL_011583,2021-02-14 16:15:00,SUB_PAN_18,WINTER_STORM_2021,322.1,130.75,60.054,6.1,ACTIVE,
TEL_011584,2021-02-14 16:15:00,SUB_PAN_19,WINTER_STORM_2021,331.51,397.26,60.077,8.3,ACTIVE,
TEL_011585,2021-02-14 16:15:00,SUB_PAN_20,WINTER_STORM_2021,226.46,170.97,59.911,10.6,ACTIVE,
TEL_011586,2021-02-14 16:15:00,SUB_NOR_21,WINTER_STORM_2021,171.52,120.74,59.904,6.6,WARNING,VOLTAGE_DROP
TEL_011587,2021-02-14 16:15:00,SUB_NOR_22,WINTER_STORM_2021,64.8,162.18,60.095,-3.0,ACTIVE,
TEL_011588,2021-02-14 16:15:00,SUB_NOR_23,WINTER_STORM_2021,491.76,114.75,60.049,16.2,ACTIVE,
TEL_011589,2021-02-14 16:15:00,SUB_NOR_24,WINTER_STORM_2021,130.55,342.66,60.009,0.8,ACTIVE,
TEL_011590,2021-02-14 16:15:00,SUB_NOR_25,WINTER_STORM_2021,469.91,184.4,60.033,13.9,ACTIVE,
TEL_011591,2021-02-14 16:15:00,SUB_NOR_26,WINTER_STORM_2021,218.76,334.79,59.929,14.9,ACTIVE,
TEL_011592,2021-02-14 16:15:00,SUB_SOU_27,WINTER_STORM_2021,321.47,215.63,60.02,8.6,ACTIVE,
TEL_011593,2021-02-14 16:15:00,SUB_SOU_28,WINTER_STORM_2021,334.59,235.67,60.031,6.8,ACTIVE,
TEL_011594,2021-02-14 16:15:00,SUB_SOU_29,WINTER_STORM_2021,492.19,158.65,60.036,14.8,ACTIVE,
TEL_011595,2021-02-14 16:15:00,SUB_SOU_30,WINTER_STORM_2021,223.81,350.65,60.068,16.5,ACTIVE,
TEL_011596,2021-02-14 16:15:00,SUB_SOU_31,WINTER_STORM_2021,226.79,242.83,59.937,7.6,ACTIVE,
TEL_011597,2021-02-14 16:15:00,SUB_SOU_32,WINTER_STORM_2021,65.19,270.11,60.064,9.9,ACTIVE,
TEL_011598,2021-02-14 16:15:00,SUB_EAS_33,WINTER_STORM_2021,217.03,140.4,59.957,11.0,ACTIVE,
TEL_011599,2021-02-14 16:15:00,SUB_EAS_34,WINTER_STORM_2021,478.42,319.95,60.047,17.3,ACTIVE,
TEL_011600,2021-02-14 16:15:00,SUB_EAS_35,WINTER_STORM_2021,66.98,189.9,60.017,-3.0,ACTIVE,
TEL_011601,2021-02-14 16:15:00,SUB_EAS_36,WINTER_STORM_2021,65.68,100.42,59.989,13.1,ACTIVE,
TEL_011602,2021-02-14 16:15:00,SUB_EAS_37,WINTER_STORM_2021,221.58,135.23,60.073,-2.6,ACTIVE,
TEL_011603,2021-02-14 16:15:00,SUB_EAS_38,WINTER_STORM_2021,135.76,81.17,60.039,14.3,ACTIVE,
TEL_011604,2021-02-14 16:15:00,SUB_WES_39,WINTER_STORM_2021,463.52,260.54,59.975,19.2,ACTIVE,
TEL_011605,2021-02-14 16:15:00,SUB_WES_40,WINTER_STORM_2021,132.61,229.05,60.037,-1.4,ACTIVE,
TEL_011606,2021-02-14 16:15:00,SUB_WES_41,WINTER_STORM_2021,68.53,224.01,59.988,12.2,ACTIVE,
TEL_011607,2021-02-14 16:15:00,SUB_WES_42,WINTER_STORM_2021,339.69,91.44,59.965,15.2,ACTIVE,
TEL_011608,2021-02-14 16:15:00,SUB_WES_43,WINTER_STORM_2021,342.97,414.36,60.022,19.4,ACTIVE,
TEL_011609,2021-02-14 16:15:00,SUB_WES_44,WINTER_STORM_2021,485.44,200.73,59.995,-1.0,ACTIVE,
TEL_011610,2021-02-14 16:15:00,SUB_WES_45,WINTER_STORM_2021,496.47,182.5,60.086,17.8,ACTIVE,
TEL_011611,2021-02-14 16:30:00,SUB_PER_01,WINTER_STORM_2021,0,0,60.049,13.8,FAILED,CASCADE_FAILURE
TEL_011612,2021-02-14 16:30:00,SUB_PER_02,WINTER_STORM_2021,0,0,60.001,-1.9,FAILED,CASCADE_FAILURE
TEL_011613,2021-02-14 16:30:00,SUB_PER_03,WINTER_STORM_2021,0,0,59.961,6.7,FAILED,CASCADE_FAILURE
TEL_011614,2021-02-14 16:30:00,SUB_PER_04,WINTER_STORM_2021,0,0,60.073,-0.9,FAILED,CASCADE_FAILURE
TEL_011615,2021-02-14 16:30:00,SUB_PER_05,WINTER_STORM_2021,0,0,59.933,11.4,FAILED,CASCADE_FAILURE
TEL_011616,2021-02-14 16:30:00,SUB_PER_06,WINTER_STORM_2021,0,0,59.937,14.7,FAILED,CASCADE_FAILURE
TEL_011617,2021-02-14 16:30:00,SUB_PERMIAN_07,WINTER_STORM_2021,0,0,60.086,-1.6,FAILED,CASCADE_FAILURE
TEL_011618,2021-02-14 16:30:00,SUB_PER_08,WINTER_STORM_2021,0,0,59.974,16.4,FAILED,CASCADE_FAILURE
TEL_011619,2021-02-14 16:30:00,SUB_GUL_09,WINTER_STORM_2021,67.73,110.75,60.032,1.0,ACTIVE,
TEL_011620,2021-02-14 16:30:00,SUB_GUL_10,WINTER_STORM_2021,217.69,411.34,60.071,10.5,ACTIVE,
TEL_011621,2021-02-14 16:30:00,SUB_GUL_11,WINTER_STORM_2021,0,0,60.027,19.0,FAILED,CASCADE_FAILURE
TEL_011622,2021-02-14 16:30:00,SUB_GUL_12,WINTER_STORM_2021,0,0,59.953,4.4,FAILED,CASCADE_FAILURE
TEL_011623,2021-02-14 16:30:00,SUB_GUL_13,WINTER_STORM_2021,220.17,179.7,60.053,7.7,ACTIVE,
TEL_011624,2021-02-14 16:30:00,SUB_GUL_14,WINTER_STORM_2021,333.09,278.37,60.003,14.8,ACTIVE,
TEL_011625,2021-02-14 16:30:00,SUB_PAN_15,WINTER_STORM_2021,137.24,223.65,59.934,2.9,ACTIVE,
TEL_011626,2021-02-14 16:30:00,SUB_PAN_16,WINTER_STORM_2021,226.08,111.62,60.026,6.0,ACTIVE,
TEL_011627,2021-02-14 16:30:00,SUB_PAN_17,WINTER_STORM_2021,0,0,60.012,2.1,FAILED,CASCADE_FAILURE
TEL_011628,2021-02-14 16:30:00,SUB_PAN_18,WINTER_STORM_2021,325.26,162.05,59.908,2.9,ACTIVE,
TEL_011629,2021-02-14 16:30:00,SUB_PAN_19,WINTER_STORM_2021,337.41,165.1,59.936,19.4,ACTIVE,
TEL_011630,2021-02-14 16:30:00,SUB_PAN_20,WINTER_STORM_2021,213.64,339.7,60.031,14.9,ACTIVE,
TEL_011631,2021-02-14 16:30:00,SUB_NOR_21,WINTER_STORM_2021,176.45,155.18,59.973,9.1,WARNING,VOLTAGE_DROP
TEL_011632,2021-02-14 16:30:00,SUB_NOR_22,WINTER_STORM_2021,63.64,370.04,60.049,0.9,ACTIVE,
TEL_011633,2021-02-14 16:30:00,SUB_NOR_23,WINTER_STORM_2021,485.06,115.27,60.022,-3.7,ACTIVE,
TEL_011634,2021-02-14 16:30:00,SUB_NOR_24,WINTER_STORM_2021,137.9,387.4,59.995,3.8,ACTIVE,
TEL_011635,2021-02-14 16:30:00,SUB_NOR_25,WINTER_STORM_2021,495.36,219.73,59.924,-1.7,ACTIVE,
TEL_011636,2021-02-14 16:30:00,SUB_NOR_26,WINTER_STORM_2021,227.71,370.68,60.027,-1.8,ACTIVE,
TEL_011637,2021-02-14 16:30:00,SUB_SOU_27,WINTER_STORM_2021,332.79,340.64,59.999,1.7,ACTIVE,
TEL_011638,2021-02-14 16:30:00,SUB_SOU_28,WINTER_STORM_2021,332.68,290.36,59.979,-3.7,ACTIVE,
TEL_011639,2021-02-14 16:30:00,SUB_SOU_29,WINTER_STORM_2021,486.71,351.41,59.977,7.9,ACTIVE,
TEL_011640,2021-02-14 16:30:00,SUB_SOU_30,WINTER_STORM_2021,224.13,231.2,60.001,15.7,ACTIVE,
TEL_011641,2021-02-14 16:30:00,SUB_SOU_31,WINTER_STORM_2021,215.77,395.92,60.006,-4.5,ACTIVE,
TEL_011642,2021-02-14 16:30:00,SUB_SOU_32,WINTER_STORM_2021,65.28,236.01,60.003,3.3,ACTIVE,
TEL_011643,2021-02-14 16:30:00,SUB_EAS_33,WINTER_STORM_2021,219.81,223.91,60.077,13.3,ACTIVE,
TEL_011644,2021-02-14 16:30:00,SUB_EAS_34,WINTER_STORM_2021,471.76,77.39,59.975,1.1,ACTIVE,
TEL_011645,2021-02-14 16:30:00,SUB_EAS_35,WINTER_STORM_2021,64.43,258.4,59.906,14.9,ACTIVE,
TEL_011646,2021-02-14 16:30:00,SUB_EAS_36,WINTER_STORM_2021,63.96,149.9,60.034,-2.8,ACTIVE,
TEL_011647,2021-02-14 16:30:00,SUB_EAS_37,WINTER_STORM_2021,217.83,324.32,60.098,6.1,ACTIVE,
TEL_011648,2021-02-14 16:30:00,SUB_EAS_38,WINTER_STORM_2021,129.91,281.0,59.952,-3.8,ACTIVE,
TEL_011649,2021-02-14 16:30:00,SUB_WES_39,WINTER_STORM_2021,486.4,305.95,59.935,12.3,ACTIVE,
TEL_011650,2021-02-14 16:30:00,SUB_WES_40,WINTER_STORM_2021,137.65,160.26,59.965,15.0,ACTIVE,
TEL_011651,2021-02-14 16:30:00,SUB_WES_41,WINTER_STORM_2021,64.49,382.97,60.026,10.6,ACTIVE,
TEL_011652,2021-02-14 16:30:00,SUB_WES_42,WINTER_STORM_2021,329.82,306.22,59.937,18.7,ACTIVE,
TEL_011653,2021-02-14 16:30:00,SUB_WES_43,WINTER_STORM_2021,320.56,115.81,60.079,8.8,ACTIVE,
TEL_011654,2021-02-14 16:30:00,SUB_WES_44,WINTER_STORM_2021,483.78,369.09,59.915,17.4,ACTIVE,
TEL_011655,2021-02-14 16:30:00,SUB_WES_45,WINTER_STORM_2021,485.42,229.96,59.925,10.5,ACTIVE,
TEL_011656,2021-02-14 16:45:00,SUB_PER_01,WINTER_STORM_2021,0,0,60.051,-1.3,FAILED,CASCADE_FAILURE
TEL_011657,2021-02-14 16:45:00,SUB_PER_02,WINTER_STORM_2021,0,0,60.058,1.6,FAILED,CASCADE_FAILURE
TEL_011658,2021-02-14 16:45:00,SUB_PER_03,WINTER_STORM_2021,0,0,60.013,15.4,FAILED,CASCADE_FAILURE
TEL_011659,2021-02-14 16:45:00,SUB_PER_04,WINTER_STORM_2021,0,0,59.996,14.9,FAILED,CASCADE_FAILURE
TEL_011660,2021-02-14 16:45:00,SUB_PER_05,WINTER_STORM_2021,0,0,59.943,13.5,FAILED,CASCADE_FAILURE
TEL_011661,2021-02-14 16:45:00,SUB_PER_06,WINTER_STORM_2021,0,0,59.977,14.2,FAILED,CASCADE_FAILURE
TEL_011662,2021-02-14 16:45:00,SUB_PERMIAN_07,WINTER_STORM_2021,0,0,60.012,11.4,FAILED,CASCADE_FAILURE
TEL_011663,2021-02-14 16:45:00,SUB_PER_08,WINTER_STORM_2021,0,0,59.986,14.1,FAILED,CASCADE_FAILURE
TEL_011664,2021-02-14 16:45:00,SUB_GUL_09,WINTER_STORM_2021,63.81,374.43,59.906,12.9,ACTIVE,
TEL_011665,2021-02-14 16:45:00,SUB_GUL_10,WINTER_STORM_2021,214.88,104.83,59.904,8.5,ACTIVE,
TEL_011666,2021-02-14 16:45:00,SUB_GUL_11,WINTER_STORM_2021,0,0,59.959,-2.6,FAILED,CASCADE_FAILURE
TEL_011667,2021-02-14 16:45:00,SUB_GUL_12,WINTER_STORM_2021,0,0,59.904,6.4,FAILED,CASCADE_FAILURE
TEL_011668,2021-02-14 16:45:00,SUB_GUL_13,WINTER_STORM_2021,222.0,143.4,59.938,7.9,ACTIVE,
TEL_011669,2021-02-14 16:45:00,SUB_GUL_14,WINTER_STORM_2021,337.79,155.09,59.987,6.4,ACTIVE,
TEL_011670,2021-02-14 16:45:00,SUB_PAN_15,WINTER_STORM_2021,128.69,177.27,60.042,11.7,ACTIVE,
TEL_011671,2021-02-14 16:45:00,SUB_PAN_16,WINTER_STORM_2021,213.05,97.59,60.065,18.3,ACTIVE,
TEL_011672,2021-02-14 16:45:00,SUB_PAN_17,WINTER_STORM_2021,0,0,60.01,5.4,FAILED,CASCADE_FAILURE
TEL_011673,2021-02-14 16:45:00,SUB_PAN_18,WINTER_STORM_2021,327.61,117.36,59.966,15.5,ACTIVE,
TEL_011674,2021-02-14 16:45:00,SUB_PAN_19,WINTER_STORM_2021,332.22,304.08,60.045,6.8,ACTIVE,
TEL_011675,2021-02-14 16:45:00,SUB_PAN_20,WINTER_STORM_2021,220.81,373.08,59.905,5.2,ACTIVE,
TEL_011676,2021-02-14 16:45:00,SUB_NOR_21,WINTER_STORM_2021,195.27,163.4,60.051,19.2,WARNING,VOLTAGE_DROP
TEL_011677,2021-02-14 16:45:00,SUB_NOR_22,WINTER_STORM_2021,65.9,264.43,60.07,16.2,ACTIVE,
TEL_011678,2021-02-14 16:45:00,SUB_NOR_23,WINTER_STORM_2021,479.67,377.29,59.986,10.5,ACTIVE,
TEL_011679,2021-02-14 16:45:00,SUB_NOR_24,WINTER_STORM_2021,133.94,263.67,59.951,-0.5,ACTIVE,
TEL_011680,2021-02-14 16:45:00,SUB_NOR_25,WINTER_STORM_2021,485.93,170.48,59.951,15.1,ACTIVE,
TEL_011681,2021-02-14 16:45:00,SUB_NOR_26,WINTER_STORM_2021,224.39,134.98,59.991,6.6,ACTIVE,
TEL_011682,2021-02-14 16:45:00,SUB_SOU_27,WINTER_STORM_2021,333.85,364.86,60.047,1.6,ACTIVE,
TEL_011683,2021-02-14 16:45:00,SUB_SOU_28,WINTER_STORM_2021,312.51,116.43,59.995,13.8,ACTIVE,
TEL_011684,2021-02-14 16:45:00,SUB_SOU_29,WINTER_STORM_2021,486.22,390.2,60.084,14.6,ACTIVE,
TEL_011685,2021-02-14 16:45:00,SUB_SOU_30,WINTER_STORM_2021,228.72,79.15,59.903,20.0,ACTIVE,
TEL_011686,2021-02-14 16:45:00,SUB_SOU_31,WINTER_STORM_2021,216.2,90.95,60.023,-3.1,ACTIVE,
TEL_011687,2021-02-14 16:45:00,SUB_SOU_32,WINTER_STORM_2021,67.81,98.15,60.042,7.8,ACTIVE,
TEL_011688,2021-02-14 16:45:00,SUB_EAS_33,WINTER_STORM_2021,225.51,248.13,59.911,12.4,ACTIVE,
TEL_011689,2021-02-14 16:45:00,SUB_EAS_34,WINTER_STORM_2021,460.13,108.5,59.954,2.1,ACTIVE,
TEL_011690,2021-02-14 16:45:00,SUB_EAS_35,WINTER_STORM_2021,65.22,328.46,60.055,1.3,ACTIVE,
TEL_011691,2021-02-14 16:45:00,SUB_EAS_36,WINTER_STORM_2021,65.72,323.39,60.095,-1.6,ACTIVE,
TEL_011692,2021-02-14 16:45:00,SUB_EAS_37,WINTER_STORM_2021,224.12,360.75,60.092,-3.4,ACTIVE,
TEL_011693,2021-02-14 16:45:00,SUB_EAS_38,WINTER_STORM_2021,130.96,100.7,60.057,9.2,ACTIVE,
TEL_011694,2021-02-14 16:45:00,SUB_WES_39,WINTER_STORM_2021,481.01,222.86,59.914,17.5,ACTIVE,
TEL_011695,2021-02-14 16:45:00,SUB_WES_40,WINTER_STORM_2021,135.85,169.44,60.076,-2.8,ACTIVE,
TEL_011696,2021-02-14 16:45:00,SUB_WES_41,WINTER_STORM_2021,66.42,71.39,60.05,-5.0,ACTIVE,
TEL_011697,2021-02-14 16:45:00,SUB_WES_42,WINTER_STORM_2021,332.65,247.23,60.057,18.0,ACTIVE,
TEL_011698,2021-02-14 16:45:00,SUB_WES_43,WINTER_STORM_2021,329.69,158.59,60.001,6.4,ACTIVE,
TEL_011699,2021-02-14 16:45:00,SUB_WES_44,WINTER_STORM_2021,491.56,195.83,60.037,18.8,ACTIVE,
TEL_011700,2021-02-14 16:45:00,SUB_WES_45,WINTER_STORM_2021,482.55,90.86,60.007,13.9,ACTIVE,
TEL_011701,2021-02-14 17:00:00,SUB_PER_01,WINTER_STORM_2021,0,0,60.086,-3.9,FAILED,CASCADE_FAILURE
TEL_011702,2021-02-14 17:00:00,SUB_PER_02,WINTER_STORM_2021,0,0,60.072,6.6,FAILED,CASCADE_FAILURE
TEL_011703,2021-02-14 17:00:00,SUB_PER_03,WINTER_STORM_2021,0,0,60.018,16.3,FAILED,CASCADE_FAILURE
TEL_011704,2021-02-14 17:00:00,SUB_PER_04,WINTER_STORM_2021,0,0,59.947,13.1,FAILED,CASCADE_FAILURE
TEL_011705,2021-02-14 17:00:00,SUB_PER_05,WINTER_STORM_2021,0,0,59.918,6.3,FAILED,CASCADE_FAILURE
TEL_011706,2021-02-14 17:00:00,SUB_PER_06,WINTER_STORM_2021,0,0,60.067,-0.7,FAILED,CASCADE_FAILURE
TEL_011707,2021-02-14 17:00:00,SUB_PERMIAN_07,WINTER_STORM_2021,0,0,59.991,-0.2,FAILED,CASCADE_FAILURE
TEL_011708,2021-02-14 17:00:00,SUB_PER_08,WINTER_STORM_2021,0,0,60.016,16.5,FAILED,CASCADE_FAILURE
TEL_011709,2021-02-14 17:00:00,SUB_GUL_09,WINTER_STORM_2021,65.21,143.8,59.969,18.5,ACTIVE,
TEL_011710,2021-02-14 17:00:00,SUB_GUL_10,WINTER_STORM_2021,216.64,93.76,59.999,2.4,ACTIVE,
TEL_011711,2021-02-14 17:00:00,SUB_GUL_11,WINTER_STORM_2021,0,0,60.07,5.8,FAILED,CASCADE_FAILURE
TEL_011712,2021-02-14 17:00:00,SUB_GUL_12,WINTER_STORM_2021,0,0,60.055,9.7,FAILED,CASCADE_FAILURE
TEL_011713,2021-02-14 17:00:00,SUB_GUL_13,WINTER_STORM_2021,221.2,377.63,59.921,18.4,ACTIVE,
TEL_011714,2021-02-14 17:00:00,SUB_GUL_14,WINTER_STORM_2021,338.28,416.11,59.909,-1.4,ACTIVE,
TEL_011715,2021-02-14 17:00:00,SUB_PAN_15,WINTER_STORM_2021,134.49,187.38,60.096,14.3,ACTIVE,
TEL_011716,2021-02-14 17:00:00,SUB_PAN_16,WINTER_STORM_2021,217.45,271.78,60.037,4.1,ACTIVE,
TEL_011717,2021-02-14 17:00:00,SUB_PAN_17,WINTER_STORM_2021,0,0,59.95,14.3,FAILED,CASCADE_FAILURE
TEL_011718,2021-02-14 17:00:00,SUB_PAN_18,WINTER_STORM_2021,342.49,187.89,60.043,12.3,ACTIVE,
TEL_011719,2021-02-14 17:00:00,SUB_PAN_19,WINTER_STORM_2021,321.02,198.92,59.954,12.9,ACTIVE,
TEL_011720,2021-02-14 17:00:00,SUB_PAN_20,WINTER_STORM_2021,226.66,199.29,59.902,-4.2,ACTIVE,
TEL_011721,2021-02-14 17:00:00,SUB_NOR_21,WINTER_STORM_2021,0,0,60.091,6.7,FAILED,CASCADE_FAILURE
TEL_011722,2021-02-14 17:00:00,SUB_NOR_22,WINTER_STORM_2021,64.64,300.82,59.991,16.0,ACTIVE,
TEL_011723,2021-02-14 17:00:00,SUB_NOR_23,WINTER_STORM_2021,494.1,418.02,60.063,-2.1,ACTIVE,
TEL_011724,2021-02-14 17:00:00,SUB_NOR_24,WINTER_STORM_2021,131.2,373.1,60.004,-0.5,ACTIVE,
TEL_011725,2021-02-14 17:00:00,SUB_NOR_25,WINTER_STORM_2021,469.15,302.78,60.013,-0.5,ACTIVE,
TEL_011726,2021-02-14 17:00:00,SUB_NOR_26,WINTER_STORM_2021,214.73,88.14,60.048,15.2,ACTIVE,
TEL_011727,2021-02-14 17:00:00,SUB_SOU_27,WINTER_STORM_2021,317.48,171.48,60.043,4.9,ACTIVE,
TEL_011728,2021-02-14 17:00:00,SUB_SOU_28,WINTER_STORM_2021,268.78,129.03,60.001,19.9,WARNING,VOLTAGE_DROP
TEL_011729,2021-02-14 17:00:00,SUB_SOU_29,WINTER_STORM_2021,469.57,250.41,60.025,14.6,ACTIVE,
TEL_011730,2021-02-14 17:00:00,SUB_SOU_30,WINTER_STORM_2021,215.82,309.32,60.084,15.3,ACTIVE,
TEL_011731,2021-02-14 17:00:00,SUB_SOU_31,WINTER_STORM_2021,222.73,186.34,59.96,-2.6,ACTIVE,
TEL_011732,2021-02-14 17:00:00,SUB_SOU_32,WINTER_STORM_2021,65.78,325.48,60.05,14.5,ACTIVE,
TEL_011733,2021-02-14 17:00:00,SUB_EAS_33,WINTER_STORM_2021,216.35,176.0,59.962,5.4,ACTIVE,
TEL_011734,2021-02-14 17:00:00,SUB_EAS_34,WINTER_STORM_2021,471.65,354.87,59.981,18.6,ACTIVE,
TEL_011735,2021-02-14 17:00:00,SUB_EAS_35,WINTER_STORM_2021,67.12,147.17,59.977,5.6,ACTIVE,
TEL_011736,2021-02-14 17:00:00,SUB_EAS_36,WINTER_STORM_2021,66.17,289.95,59.944,16.1,ACTIVE,
TEL_011737,2021-02-14 17:00:00,SUB_EAS_37,WINTER_STORM_2021,229.57,234.6,59.953,-4.6,ACTIVE,
TEL_011738,2021-02-14 17:00:00,SUB_EAS_38,WINTER_STORM_2021,137.0,107.88,60.075,-1.7,ACTIVE,
TEL_011739,2021-02-14 17:00:00,SUB_WES_39,WINTER_STORM_2021,486.97,200.72,60.039,4.4,ACTIVE,
TEL_011740,2021-02-14 17:00:00,SUB_WES_40,WINTER_STORM_2021,133.51,220.96,59.926,3.1,ACTIVE,
TEL_011741,2021-02-14 17:00:00,SUB_WES_41,WINTER_STORM_2021,66.94,230.72,60.076,9.5,ACTIVE,
TEL_011742,2021-02-14 17:00:00,SUB_WES_42,WINTER_STORM_2021,315.36,198.35,59.912,6.0,ACTIVE,
TEL_011743,2021-02-14 17:00:00,SUB_WES_43,WINTER_STORM_2021,338.24,196.2,59.989,-4.6,ACTIVE,
TEL_011744,2021-02-14 17:00:00,SUB_WES_44,WINTER_STORM_2021,493.38,219.61,60.099,-1.2,ACTIVE,
TEL_011745,2021-02-14 17:00:00,SUB_WES_45,WINTER_STORM_2021,471.16,191.44,60.072,6.1,ACTIVE,
TEL_011746,2021-02-14 17:15:00,SUB_PER_01,WINTER_STORM_2021,0,0,60.095,14.7,FAILED,CASCADE_FAILURE
TEL_011747,2021-02-14 17:15:00,SUB_PER_02,WINTER_STORM_2021,0,0,59.907,3.1,FAILED,CASCADE_FAILURE
TEL_011748,2021-02-14 17:15:00,SUB_PER_03,WINTER_STORM_2021,0,0,59.965,14.7,FAILED,CASCADE_FAILURE
TEL_011749,2021-02-14 17:15:00,SUB_PER_04,WINTER_STORM_2021,0,0,59.958,-3.3,FAILED,CASCADE_FAILURE
TEL_011750,2021-02-14 17:15:00,SUB_PER_05,WINTER_STORM_2021,0,0,60.079,-3.3,FAILED,CASCADE_FAILURE
TEL_011751,2021-02-14 17:15:00,SUB_PER_06,WINTER_STORM_2021,0,0,60.092,9.6,FAILED,CASCADE_FAILURE
TEL_011752,2021-02-14 17:15:00,SUB_PERMIAN_07,WINTER_STORM_2021,0,0,60.021,-3.4,FAILED,CASCADE_FAILURE
TEL_011753,2021-02-14 17:15:00,SUB_PER_08,WINTER_STORM_2021,0,0,59.919,-1.5,FAILED,CASCADE_FAILURE
TEL_011754,2021-02-14 17:15:00,SUB_GUL_09,WINTER_STORM_2021,63.81,110.93,60.001,5.5,ACTIVE,
TEL_011755,2021-02-14 17:15:00,SUB_GUL_10,WINTER_STORM_2021,226.32,328.56,59.905,12.8,ACTIVE,
TEL_011756,2021-02-14 17:15:00,SUB_GUL_11,WINTER_STORM_2021,0,0,60.008,5.9,FAILED,CASCADE_FAILURE
TEL_011757,2021-02-14 17:15:00,SUB_GUL_12,WINTER_STORM_2021,0,0,59.993,18.5,FAILED,CASCADE_FAILURE
TEL_011758,2021-02-14 17:15:00,SUB_GUL_13,WINTER_STORM_2021,217.6,137.0,60.017,-1.6,ACTIVE,
TEL_011759,2021-02-14 17:15:00,SUB_GUL_14,WINTER_STORM_2021,341.72,192.82,60.069,1.3,ACTIVE,
TEL_011760,2021-02-14 17:15:00,SUB_PAN_15,WINTER_STORM_2021,129.63,165.61,59.929,19.2,ACTIVE,
TEL_011761,2021-02-14 17:15:00,SUB_PAN_16,WINTER_STORM_2021,222.03,200.26,59.949,18.0,ACTIVE,
TEL_011762,2021-02-14 17:15:00,SUB_PAN_17,WINTER_STORM_2021,0,0,60.073,13.2,FAILED,CASCADE_FAILURE
TEL_011763,2021-02-14 17:15:00,SUB_PAN_18,WINTER_STORM_2021,339.15,134.52,60.008,3.6,ACTIVE,
TEL_011764,2021-02-14 17:15:00,SUB_PAN_19,WINTER_STORM_2021,325.19,286.67,59.986,-0.9,ACTIVE,
TEL_011765,2021-02-14 17:15:00,SUB_PAN_20,WINTER_STORM_2021,212.24,108.95,60.082,16.0,ACTIVE,
